tweet_id,tweet,label,role
107227237031485440,Gostei muito do que o cantor @justinbieber  fez ao colcar o menino #CaseyHernes no palaco pra cantar com ele! DIGA NÃO AO BULLYING,n,NA
100651428917424128,@Mani70 lol. Gola were the 2nd worse in my area. The kid with Gola boots used to bully me!! Gutted I was 10yrs early b4 they became cool,y,victim
105438083029286913,"I'm sorta scared for Vinny in high school. He was bullied for wanting to dance, but most likely that's over.... http://t.co/sIinaWs",y,reporter
105766362210770944,@xMarkHenry @xzackryder @xnattiebynature -_-he is a bully ugh! God,y,reporter
107979099204632576,@kalualonso @panchomoragas @drigoigo paren de hacerle bullying a mi amiga!!!!!,n,NA
100100122943295488,"Today, 17 teens will take their own lives due to bullying. http://tumblr.com/x0n3y3q5rb",n,NA
100985828901265408,I'm being bullied!! @WetDreams14 @LucienChristian @Future_MD @MJEM989 @byrd8901,y,victim
105732324154548225,Think im bad Nal i kno Call me a bully Nal i jus dnt get dat sht Pussys get abused and misused not TJ Play wit fire and get burned #Cold ...,n,NA
106423451622969344,"fuera feas, fuera feas, para ustedes no hay lugar. Si ese tema salía un tiempo antes, lo implementaba como arma de bulling.-",n,NA
103889064922578944,@kmakms Why? I am not bulling you... I love you bec you fail... I dislike perfect ppl like Saga chii sama #savesoulmate,y,bully
104752439957262337,Tolong saya di bully sama @erwindombos (˘̩̩̩.˘̩ƪ) ( ˘̩̩̩^˘̩̩̩),n,NA
105842090403045377,@GinnaCont jajajajajaja tu! Bullying a mi? xD #NoMeHagasReir,n,NA
108153299596877826,Now Jim bloody Davidson's appearing in my timeline. This is tantamount to bullying! *headbutts the screen*,n,NA
101716585810636800,"@deppedropaulo Por favor, conheça o projeto de COMBATE ao BULLYING! http://t.co/I4AuRSh",n,NA
100317352285057024,@AlexAllTimeLow Bully? What?,n,NA
103181265510998016,Comigo é na base do bullying,n,NA
106571937366544384,#IfIRuledTheWorld Nobody Would Be Bullied #RealTalk,n,NA
102167366250659840,@meeriehillyan meh. Yung bully.,n,NA
104975463906160640,"Read my response to ""Acha que bipoloridade, falar que sofreu bullying, cutting, etc virou modinha?"": http://t.co/SquXIMG",n,NA
105970129334046720,Guru wes tuwek sek iso di bully ae wkakakakka,n,NA
101833436972584960,ISSO É BULLYING AAAA,n,NA
105050224501854208,@Josh_pvfc Maybe he won't fall out with anyone here and won't be a bully either if he knows he has talent to work with.,n,NA
108711529402212354,Bullying is BAD!  Three men arrested on extortion charge of The Shack Waikiki | KHON2 Hawaii's News Leader http://t.co/eMOIcTP via @khonnews,n,NA
103326814109315073,@pigsquealerrrrr You're a bully!,y,accuser
103586246227542016,@BeccaRatliff31 thats the thing?! how am i a bully?! i used to be iconicbelieblove by the way. id you know who i am then you know me,y,bully
107866678624387072,"Let's pray for a whole world against violence, racism, bullying and homophobia! @KChenoweth @DarrenCriss @chriscolfer @monicahuarte @ziLRc",n,NA
102240119502811138,vooç nao sabe o que e raiva quando  vc ta jogano bully ae o poha da polia te pega  isso sim e #raiva,n,NA
106840800876429312,@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x,y,victim
108457628514000896,"LOL Junsu always got bully XDD ""Check this video out -- From JYJ_in 부산 http://t.co/KpR7fYI via @youtube""",n,NA
101513695301074944,"What happened to all those friends in that car with her?“@eonline: Rebecca Black Drops Out of School, Blames Bullying http://t.co/kbAWtYv”",n,NA
107102006895845376,I think we shamed Bolero into abandoning capslock.  I feel like a bully.,n,NA
104044675505209346,"@tephuney Reese, you are a bully. :)",y,accuser
105372197509545984,rt @DeniseRawding2011Bullying Policies - Changing the Motivation To Do The Right Thing http://t.co/pn0d5nD  #motivology,n,NA
105393831326912512,"@AshleyMulimba @Jeezeeh95 oi boys allow it, aaron got cheated on? Just bully him",n,NA
106911391750955008,"You bully me so fucking much, I hate you",y,victim
107372004969160704,"@bowya This was very much an exception for a ""troubled"" girl said to have been bullied into her part in the looting",y,reporter
107905348517625856,iWanna Conk Some Of Teammindless Heads BigTime.. When iCatch The Person Who's Been Bullying..,y,reporter
104014923167825920,@pryce_choppa You Can Tell How Meeka Was Acting That She Was Bullied Alot In School Lookin like A Black Twinkie or Something,y,reporter
105683235840851970,Frio é bullying contra os solteiros. http://t.co/jHS7vlA,n,NA
105712758888218627,“@MattShepardFDN: MatthewsPlace.com chatted with @GLEEonFOX's @JennaUshkowitz. Go check out her thoughts on bullying http://t.co/WvHvNVf”,n,NA
100318287430303744,sofro bullying da câmera digital (((((((((((((((((:,n,NA
102403026765103105,@mattymatt028 clearly it WAS!! *in my bullying voice!* lls,n,NA
102807513027719168,If your ever bullied listen to #NeverSayNever its such an inspirational song,n,NA
104714043834630144,@AmyLeeOv Tim vai nos processar - Isso é bullying gente HAHAHAHAHAHA.,n,NA
103069499099578368,"@daprast @piulinfection @sipidkiller @miftakhair | MasMamah , mohon bimbingan sipid di kota org, sekiranya dia nakal, di bully aja",n,NA
103113600532615168,MANO ISSO É BULLYING     AAAAAAAAAAAAAAAAAAA,n,NA
109063043182362625,"@All_Star_K_Lil: ayee, lil bully wadup ju?",n,NA
101351819040665600,"AAPL Buying 375 Calls @ 3.00 Weekly , Shorting 380 @ 1.40 ( Dept Spread)  Bullish",n,NA
107396117712474112,Thinking how I get betrayed and bullied by my close friends in the past. I even nearly get beaten up. It's my life.,y,victim
102070959124647936,minha amiga Ariadna não foi pra escola hoje porque está sofrendo Bulling HSUAHSUAH,n,NA
104822117547253760,"@dellvink @lalalian what pissed me off was that I said I wasn't really interested, MORE THAN ONCE. Little blond Irish bully.",y,victim
106512035776438272,#NEWMUSIC bingsta PRODUCTIONS/WE GOT IT RECORDS L.L.C. - BULLY THE GAME- PRODUCED BY - http://t.co/TLwSRez,n,NA
102170586641465344,@morgin_ward iMiss seeing your face on the weekends bully :/,y,accuser
104584289408139264,"#ff follow @clairre_  if you want to be insulted, bullied, offended and extremely annoyed TWENTY-FOUR SEVEN. I kid, I kid she's GA-REAT. :)",y,reporter
106874899989143553,Minha mãe piora o bullying !!! Só me esculacha #huahua,n,NA
105632356664213504,@childanxietytip The Effects of Bullying on Children With Anxiety - http://t.co/i7sybEs,n,NA
107270540766613506,"@diandrasallini Claro que nao, mas ela pode falar kkkkkkk, agora tudo é bullying kkk",n,NA
108376622536736768,it would mean EVERYTHING if you took the time to watch this... STOP THE BULLYING!http://www.youtube.com/watch?v=7-X3Pu20w24 @bellathorne143,n,NA
106539805336281089,@Tropic_Tiff fool u a bully,y,accuser
103531456458010624,ohmygosh Rebecca Black abandonó la escuela por bullying ...,n,NA
101659840350396416,So a gay guy bullied someone in high school. Some how I don't find this at all EXCITING. We are not all FAIRIES you know,y,reporter
103244032683147265,Bullying Fail http://t.co/mG7zui7,n,NA
106196176071696384,Momis! To sofrendo bullying da @mayara_meloo kkkkkkkkkkkk =(,n,NA
107095976178753537,My friend's blog is torture. There's a psychopathic bully inside her head and she doesn't have the strength to kick its ass. Disgusting.,n,NA
105679030291922944,Frio é bullying contra os solteiros. http://t.co/18ddqSB,n,NA
107069382227791872,I HATE BULLYING!!!!,n,NA
104323244823298048,gente não precisa vim com bullying pq meu email é foda ok KKK,n,NA
106530752522485760,Bullying at work: resolving a problem: One of the most common areas that we find for bullying is where the... http://t.co/mcpdyqe,n,NA
108673913042644993,"@edmundovaras Edmundito, sin mala onda.. la palabra es BULLYING, no BOWLING :)",n,NA
104213082242416640,"Irkçıyım demiştim. ""Sexual harrassment, bullying, annoying"" bu fiilerde bulunanlara ırkçıyım! İdam gelecekse önce bunlara gelsin.",n,NA
105389268066770944,So the selena hate accounts think nolan is cyber bullying??? ya tht makes a lot of sense. NOT!!,y,reporter
105805704161538048,Porque o aplicativo do tumblr não esta disponivel na minha versão??? ISSO É BULLYING MEU POVO!,n,NA
106140789075226624,@selenagomez YOU IS MY INSPIRATION SELENA FOLLOW ME I SUFFER BULLYING :/,y,victim
106850845131411456,"@mkidj totti is rlly a bully, its hard 4 a coach 2 work @ roma wit out totti's help",y,reporter
109006621346242560,@justinbieber you will never tweet me stay strong ? :''( bullying killing me so much.. PLEASE JUSTIN NEVER SAY NEVER ♥15,y,victim
101852977303785472,@StefanieScott1 I have the best question! Have you seen the video I made to stop bullying!? =] http://t.co/m7vr8Yu 8,n,NA
104592730944049153,Tweetn sucks w/o @Agbessitomisin @remiomoyele @mikistones and i miss @Ms_Zubrina shez such a bully!,y,reporter
105753646851047424,@ddlovato i am getting bullied in school..what shld i do?,y,victim
106127681879408640,I hate it when people gang up on someone like 2v1 is just not fair!! That's what a bully does,n,NA
108678798257557505,Tô chorando de rir com esses tweets sobre Rolândia KKKKKKK minha cidade tá sofrendo bullying,n,NA
100215228830203904,"Tennesseans face new Internet rules aimed at curbing piracy, bullying: http://t.co/HGdo57q via @Tennessean",n,NA
102841710379405312,FEST! Mishkin recently kicked ass on the Red Bull Bedroom Jam stage at Hevy Festival. RoomThirteen.com caught... http://t.co/67ma22O,n,NA
107269940737871872,Because yu could be a bully lowkeyy,n,NA
100384407923339264,@Revrunwisdom ' s schedule 3am devil worship 6am to 11pm stalking bullying voyeurism beatings DICK TOM HARRY&THIS is WHO u choose to fllw?,n,NA
100969189447184384,Saw a car (with a great looking bully in it) with your bumper sticker in #newwest this afternoon. Made me smile :),n,NA
106055824597712896,"'TIME FOR THREE'In Effect Films is casting Time for Three, a music video and PSA about bully... http://t.co/0wrj8CO #film #tv #acting",n,NA
108657594587037697,@BRYAN_521 Please go like the facebook page to help stop bullying http://t.co/3QI4W52,n,NA
106056263070265344,@Jess_ymas @benleasor we'll see on friday how much you bully him! hahah,n,NA
108738350759952384,"this #bigbitch said i was bullying her cause i called her a #bigass ! im confused, cause all i did was state the obvious.",y,bully
103143487255490560,"you bully, you break, you fake you fake, you smoke, you toke, you want, you flaunt ..stuck in the teenage waste.",n,NA
104705531087831040,"Nao julgue alguem antes de conhece-lo, lembram daquele garoto baixinho, com a voz um pouco fina que sofria bullying ? Olha onde ele ta agora",n,NA
104751373232521216,the bully (@yenii_ana @podungmy @AyuAngg @nchelpamian @6ELIN9 @iravini @Yocheba ) jam 12 k'rmhx @6ELIN9 ya...pake baju bully yg biru tua..XD,n,NA
105038024739536896,"""@nanoclips: @natygondiaz coperaste entonces... te seguire haciedo bullying""// bkn! Sé malo muy malo! Jajajaja :)",n,NA
100636070009511936,Riots have Spread 2Birmingham the Bullring has been shut down n Footlocker has been Raided!This proves my point! Its not about Mark anymore,n,NA
103530472457502720,Get Bullying to STOP!! http://t.co/3ZUy9FJ  Please Sign this!!,n,NA
104668310087532546,@Wheremydrink lol no @BlackIsBUtiful a bully,y,reporter
107999403540873216,@estirado estoy tratando de resistir. Como el tatuaje del chiquillo al que le hicimos bullying anoche jajaja.,n,NA
101625699537920001,@Tasha_JessieJxx tell me how my stories changed BABE. I read the convo. You bullied Holly. Your defence is that she took the piss out of u..,y,accuser
108904850288410624,@jhlsalejo I know right! Almost every disney channel actor has been bullied when they were younger,y,reporter
106177335862116352,Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais.,n,NA
106265817225768960,@sonyarhmtk ojong di bully? :O,n,NA
100637893231509504,"Read my response to ""hoje qualquer coisinha é Bullying, se voce fala ""cala a boca"" ja dizem que é Bullying. Conc…"": http://4ms.me/nIcgVD",n,NA
106042685525209088,@Cometowis no en 4sq no cuenta *comienza con el bullying*,n,NA
102075857539055616,Reblog if you are against bullying - › this must have more notes http://t.co/YIcuxu9,n,NA
102227729113550849,Sebelah kanan saya ini melet saya bully. (¬_¬),n,NA
103699873232203777,Bull just got raped  in jail & now I'm crying :( free my boyfriend !!,n,NA
103874595924348929,Please don't let people commit #suicide. I lost my younger brother to suicide. He killed himself because he was being #bullied.Support #gays,y,reporter
107717527722934273,@kornflakes600 HOTTEST BULLY EVER :)))) @TAClassOf2012,n,NA
103461092071710720,"If Chrome is the school bully, Explorer would be the kid quietly eating glue in the corner. http://t.co/30cTHpB",n,NA
105597522164191232,Kana bully by W520 guy :(,n,NA
105822013725212672,A torcida do Ceará é foda. Fica praticando bullying direto. hahahah,n,NA
108930942743232512,"Defeat the Label Announces National ""Stand-Up Against Bullying Day"" http://t.co/NWJOcM7",n,NA
101721869341831168,"I mean go ahead- play, but I don't get why you're doing it. Basically, bullying a daft old man without reason's not that funny. #knockandrun",y,reporter
106021327722385408,"@pefabiodemelo Criança de 13 anos acaba de suicidar-se no Marista em Natal,vítima de bullying.Isso tem q ser coibido radical...",n,NA
108364860710076416,When I don't have my phone I bully my mom for hers lol,y,bully
101420946115665920,"@CabralInacio @dansilveirabh (No caminho p/ casa, fiquei uma hora tentando responder a esse tweet, mas a TIM ficou de bullying comigo... =S)",n,NA
106135024625135616,@guigoband bulling é a+++ kkkkkkkkkkkkkkkkkk',n,NA
103526682199195648,ISS É BULLYING,n,NA
108180135320096769,CYBER BULLYING - YouTube http://t.co/EOzA9C3 #KasiTopShayela,n,NA
101473863346552832,"ABC is considering Rebecca Black a bully victim. Well don't put up a horribly bad, stomach lurching, scream inducing video.",y,assistant
105798577548304384,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/KN835W6,n,NA
105944218878492672,Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando,y,defender
105439757949087744,Que hicieron una guía para prevenir bullying y que el INMUJERES está involucrado en su elaboración. No sé qué pensar. Netito.,n,NA
109082059397541888,"@Mandarinaranja No, probablemente diga que #Hegel nos metió ideas en la cabeza y por eso le hacemos bullying",n,NA
103872039961636865,@modu232 Smh. I see the cyber bully got his Internet cut back on,y,reporter
103949916107309057,@nati_eredia @brupeverari ORRAAA vai deixar naty a bruna tah fazendo bullying com vc hasuhasusahusau tah te excluindo da sociedade,n,NA
104326239631847424,@tbsempere me voy a ensayar!!!!! si es que no me avisáis! :( me estáis haciendo bullying :(,n,NA
105423505667014657,@marissazupancic any name counts as bullying..so if u want then u can.,n,NA
106849764921974785,"@Niamh_BCFC haha we waved to him, he clapped us and then got bullied all the way round to you lot",n,NA
105015747813715968,Hahahaha funny guy @erickluna13  thinks he's like the twitter bully or something,y,reporter
105765451837079552,Frio é bullying contra os solteiros..,n,NA
106198587322540032,I have news 4 Congressional Black Caucus! Your days of bullying White jellyfish is near-end w/ TEA Party on scene! @OriginalCBC #tcot#sot,n,NA
106014155491917824,@Mystery2Tweeter Contact@RumorFix.com. Support Lynn. Aren't you tired of stars getting irate that someone doesn't like them? Bully back.,n,NA
106900374438428673,olha o @antonymeendes fazendo bullying comigo ): só porque eu sou um pouco loira !,n,NA
104275211456757760,I like when kids try to bully my son on the playground. Scissor kicking todddlers next to the jungle gym is one of my fav pastimes.,y,defender
107271667415384065,"é galero, sofro bullying memo",n,NA
103699488207683585,"Lmao , I'm Not A Bully ! Shut Up .",y,bully
108151422981378048,@MHarrisPerry I'm really not liking their bully approach. Don't the GOP know it was one of their own that started the EPA?,n,NA
106407826968162304,Video: Have you ever had to deal with bullying? What about when this bullying gets carried on to the cyber... http://t.co/w7jqiQ7,n,NA
106818223810420736,I cant believe mi bully ass daughter pulled mi track out like wtf,y,reporter
100072408626638848,"Haciendo tripticos  del bullying, fue imposible no pensar en super niño bully alias @fabriziocopano. Servira para mostrarlo en clases?",n,NA
102791185231396864,@ReasonVsFear I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...,y,victim
100624779488395264,@_GlitterJizz @601136508169711 exactly. They're a Bully.,y,reporter
105310089086377984,@TStush1 Did you message me again after I said la la la bullying? Lol,n,NA
100965292062150656,@billyliucci is it possible that the ags might bring little brother tech with us after tech ad told espn no for trying to bully tech to lhn?,n,NA
103549647284486144,Ideas And Help For Victims Of Bullying:  http://t.co/C0i3iZK,n,NA
106394069151911936,"$INTC 's new flagship server platform, Romley, pushed out to 2012.  Good news for $AMD 's new Bulldozer server platform.",n,NA
102589212209070080,#WWYD if You saw the kids who bullied MB?,y,reporter
103484975696969728,"@josehndez @camiloganab amiguitos míos, no todo es pala en la vida... Estoy con amigdalitis muy mal agonizando y ustedes me hacen bulling",n,NA
106195070256029697,@TheBreMobile i've been bullied all last year and for these 4 weeks of this year. im tired of it now if i threaten them they'll be like okay,y,victim
100985591671435264,Diga não ao bullying! Repassa - ok vc esta no lugar certo http://tumblr.com/xp53zszxps,n,NA
101019803996790784,Mujer mat&oacute; a su hijo que sufr&iacute;a de bullying http://tinyurl.com/4xgd56y,n,NA
105703955182526464,To sofrendo bullying da minha internet,n,NA
105772165701443584,Frio é bullying contra os solteiros. http://t.co/KboQuSp,n,NA
106038243128123392,Strong Heart with SuJu members = bullying times. Last year was Choi Si Won and this year is Lee Hyuk Jae!,n,NA
107102639031992321,*PSA* IM NOT A BULLY,y,bully
102576588402593792,Group: Michelle Obama Turning Fat Kids Into Bullying Targets With ‘Let’s Move’ Campaign http://t.co/dXCDk8A,n,NA
109090901892149248,"@LopesRoger não tem medo de ser acusado de Bullying, kkkkkkkkkkkk",n,NA
101713188126593024,"@QT_Badd678 you just are, bully :)",y,accuser
103874507378405377,Salisbury teens combat cyber bullying – News Review Messenger http://t.co/O72c6QZ #KasiTopShayela,n,NA
104011889868156928,@Moonk26 deft not a twitter bully ppl makin me mad,y,bully
106347565791981568,"no es por ser insensible, pero en mis tiempos el bullying era divertido... será que yo bulleaba mucho???",n,NA
100299845138522112,To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xsh3yfbj53,n,NA
101784270732922880,@carloscisterna @PANCHOSAAVEDRA al menos mi labor es fomentar el bullying,n,NA
106025948373188608,"My brother's such a bully, he always has a go at me for not talking to family, it's his fault he nevers let me get a word in edgeways and",y,victim
103508404944904193,@grungews @arleyronan ISSO SIM É BULLYING. DENUCIEM!,n,NA
105827345868402688,Sensibilizan a niños y adolescentes sobre bullying y violencia sexual http://t.co/BtLNuKO [ElBúho] #Arequipa (vía @ArequipaNews),n,NA
108984088156835840,You still a bully tho,y,accuser
102193456578953216,Lmfao my moms a bully,y,reporter
104300589940350976,http://t.co/CwJXS0f THIS SATURDAY ALL ROADS LEADS 2 CLUB GRAVITY BEDROOM BULLY MUSIC BY HOT97 & POWER105.1  FREE B4 12 ADV TIXX $10,n,NA
105261328796622848,AHAHAHAHAH FREAK MCNYA KOCAK BANGET HAHAHA INFINITE DI BULLY OY,n,NA
107729243441606656,#confieso que le hago bullying en secreto con mis amigas a una compañera que es weona XD,n,NA
102241438569476097,@LittlecBeadles You are actually bullying me by telling me not to bully.,y,bully
106061997623361537,"shut up jessie j, there's a reason why you was bullied at school you cretin",y,bully
105404234400415745,when you are ugly children bully you when you are ugly no boy asks you out,n,NA
105427528591753216,Sin bullying no hay amistad.,n,NA
106972107929423872,Hau this man jus slapped this petrol attendant-_- such a bully,n,NA
108689263821991936,@ElBloombito How nice you are to ridicule someone who makes an effort to speak another language. Bully for you...,n,NA
103168367581597696,novo twitter te odeio tanto sério sem bullying só verdade mesmo,n,NA
104721113174650880,My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/lUeaVrs /via @wordpressdotcom,n,NA
107277232619257857,Thank god u blew it thank GOD i dodge a bullied so over u good looking out Lmao so love that song #itsuckstobeurightnow,n,NA
108262260404785152,@JaVoTTa  niña bullying!!!! te gusta poco! xD,n,NA
108462991426600960,"@THEBULL_T ur bully's look official ""no homo"" lol",n,NA
109014504385429504,no one ever help.me like my bully @AlwaysVero_ did /:,n,NA
100208413191045120,vc está acabando com a minha vida soooooooooocial ! isso é BULLYING =(((((((((((((((((,n,NA
101507031768383488,@bullysteria @yuyacst Qk mal plan bully a qk es eso de qk no veniste a los de google,n,NA
102487783892987904,#Bully verga dejame jugar @rafaeldaniel00,n,NA
106592079219654656,"@innaconica ;') add to that, the kid stands 5'8, big and burly, sometimes a bully. What he said just made my day. ;D",y,reporter
101651172733108224,#CBSBIGBROTHER Please no Brendon! he is a bully. Rachael I can't stand. LIke Jeff and Jorden but he is acting like a bully.,y,reporter
102367302518972417,Can someone show me a fota of the bully from glee?,n,NA
102619138559705088,Bullying: A brincadeira que não tem graça leia: bit.ly/pj3ZiY,n,NA
102568902214688768,"Caught @FishyKissy sprawled on his side, chewing on his bully bone like a lazy bum. Then he noticed me...",n,NA
102823083760562177,This gyal is gettin bullied,n,NA
102856740458086400,De gea might get bullied this season England is not for him u don't think.,n,NA
103561087957467136,Just gave a shit about bullying. Give a Shit at http://t.co/ftilJcW #giveashit,n,NA
105827891325042688,"@bullysteria muy bn bully, trankila :D",n,NA
108015464835325952,Aku di bully di ввм &gt;﹏&lt;,n,NA
100315137633812480,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xqm3ygsgit",n,NA
103844599755321344,@Efriani @shereighteen @perlitamercury please jangan bully gue! Biarin gue merdeka kek!,n,NA
104626509238640640,@PaattyK Não vale roubar o bullying dos outros mas thx V: !,n,NA
104056051355226112,Me compré un teléfono inteligente. No para de hacerme bullying,n,NA
104172173299687424,#NEWMUSIC @RaspyRawls - BULLY'S #Indie #HipHop #Rap #Louisiana - http://t.co/UCCHh14,n,NA
105596787888373760,@Harry_Styles you're such a bully Gollum,n,NA
106484137082355715,COLÉGIOS ADVENTISTAS DE SÃO PAULO DISCUTEM O BULLYING - BOM DIA SÃO PAULO http://t.co/YyfPou0,n,NA
107505709146578945,@LW7 ahh thanks Hun. Xxx but nutting can make me feel betterer. I'm afraid feelings been hurt. Tis bullying ya know xxx,y,victim
109077396690448384,@Thisdudeleo you stalk my twitter. yep. don't deny it. #bully,y,victim
102625539780648960,"#Education School Bullies, Bullying, self-defense, self-defence, martial arts http://t.co/q9AqIq5",n,NA
105074849403244544,"e o tema do ensaio no ANTP era bullying, dai a Demi vai e BAM",n,NA
106414503050215424,"[RAPP]tak peduli ku di bully,keep my idol is dicky,cacian lo gue beli dngan senyuman kak morgan.",n,NA
101751017095442432,"Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xdt41dcmaj",n,NA
102746678783770624,@wahyupuspita knp cyber bully?,n,NA
101507820448530432,Rebecca Black was bullied so much her mom has her home schooled...smh hahahahaha,y,bully
101647161732771840,@stompoutbullying please show your support for the Movement for America’s Children! Spread the word & sign the pledge http://t.co/qx5rgvY,n,NA
105765646800924672,Frio é bullying contra os solteiros. http://t.co/rgv1e5o,n,NA
101764135720726528,I think it's gay how people get bullied for liking JB like get a damn life#ProudBelieber,y,defender
102836952247701504,"Minnesota gay teens bullied by adults, peers, say activists (Reuters): Reuters – Barb Schroeder knew about her s... http://t.co/ujqd9K2",n,NA
103667461123080192,#Chicago Evergreen Park family settles bullying suit with archdiocese http://t.co/eW3z6QY,n,NA
105438060405198848,Brittany a bully dog,n,NA
105492380416880641,@EpicImagine4BTR ur welcome! Bc i get bullied in real life some times,y,victim
105793395343106048,@Jonazska menos mal! si no hubiese tenido que aplicar cyber-bullying,n,NA
105822861612167169,"Una pregunta, a lo mejor a algunos se les hace ofensiva, espero que no me de Unfollow, pero ¿realmente creen que exista el #Bullying ?",n,NA
107991855177793536,@lscydnew they are not cute at all! Bully me :(,y,victim
100264180686393344,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/ujABuXO #lgbt #p2 #itgetsbetter,n,NA
102982167222693888,Hey @TaeBrooks me and @TaeBrooksTeam think you should cover 'Don't Laugh At Me' by Mark Wills.its to be against bullying :),n,NA
107219942042116096,"@RichieeLove * GASPP * i do nottt bully you . Quit lying, yyouu trynna get me fussed outt !",y,bully
100328490049601537,"Dou um empurrão em uma pessoa, isso se chama : - › EU : empurrão. › › SOCIEDADE : bullying ! http://tumblr.com/xrh3yi30wo",n,NA
100366623021613058,"Read my response to ""Já presenciou bullying?"": http://4ms.me/nfM2u1",n,NA
101005502384840704,hoje a professora de espanhol deu pra falar : que isso é bully-ing. aiueiauiea,n,NA
102563020382810113,i don't think sutter should of gave in now the media think they can bully people with there words and make them leave social media,y,reporter
107150762219548672,@marcurelio Sabe que você pode alegar tortura psíquica? Bota a @anacarlota na cadeia por bulling contra um afrocareca.,n,NA
105111310995427329,"piada tosca.com  ""Se você tem problema com Bulling...compre uma cafeteria!  #Fail",n,NA
107510869159714817,So tired! Bully blends with the two other jump rope coach's to discuss this upcoming season . Eeek,n,NA
101778486523473920,@Rachel_Gloria funny how you can still be a bully all the way from Brum! See ya!,y,reporter
102856285132820481,hei gw bukan emak lu..jangan ikut2 terus..nanti kamu aku bully malah..#kucingbayi #keliatannyarentan,n,NA
104066835263143936,@Imjustmikeymike Yes we are :( lol. You hate me remember? Your my bully! I'm a hoe and bitch you want me to stop breathing remember that.,y,victim
106318083173527552,"#school BULLYING Prevention Tip #7- Develop Student Leaders, peer EXAMPLES to other students, Bullying Prevention #parents #teach",n,NA
107375060494467072,"Bullying doesn't make you 'hard', it shows you are a coward.",n,NA
109001835221753856,"Just confirmed that Bully will not be the only LP I will be doing on my main account at that time. And you will never know, hahaha!",n,NA
109105044774846464,"If you fear your child is being bullied, this book can help make a difference and change everything. http://t.co/s34H5U8",n,NA
101716553132814336,"Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xlq41adkms",n,NA
108368072565456896,Estou sofrendo bullying musical. Cadê a @isafrushio pra me salvar dos monstros que nós criamos?,n,NA
101525461749862400,@Karlisyle this sound like @Radin_Fadli is a big bully,y,reporter
103025397037416449,"Hey, you big bully. why don't you pick on someone your own size.",y,accuser
100348153622036480,EU TAMBÉM SOFRO BULLYING,n,NA
107511562176172032,Magical Dog Helps Transcend Today’s Tough Problems http://t.co/k5Kw6IH #kindle #Lookbooks #operationsmile #BULLY #smiles,n,NA
108726271726460928,Estou sofrendo bullying ( @DiiegoFernando @pocaai @NE_bruno ) HUAHUHA,n,NA
103071697120403456,"Few things I enjoy more than reading about a bully or thug getting what they deserve.  ""Armed Robber Picks On Wrong 63 Year Old"" ~...",n,NA
106790869776072704,"@LilLovatic They knew about me being bullied at school, but they don't know about the panic attack or these days (cont) http://t.co/d8wEj9k",y,victim
106930786548191232,pratico bullying fora desse saite. gnt que aqui eu amo na escola eu finjo que não conheço,n,NA
107950051099291648,«@Woody_and_Buzz this freshman class is an asshole lol in here bullying the hell out of ammar» #smh,y,reporter
101862624551112704,and both of them boys are my age so its not bullying.,n,NA
103172935585505281,Watching Bully Beat Down and this is the 1st time ive seen a girl bully °_°,n,NA
107078912080756736,i didn't like the way the boys bullied that LGBT girl on #JerseyShore last night.,y,defender
107237267554316288,"@wakooz hey, u should unfollow @belieber_quotee she's a hater and a bully and u prob dont wana see that on your timeline :)",y,reporter
101400141096955904,In the locker room chillin...waiting fa practice ta start #bulldogbaby,n,NA
101410302041661441,"98% das celebridades sofreram bullying ou eram feias demais e coisas do tipo, bom saber que tô na metade do caminho pra ser famoso""",n,NA
101789637030313984,"Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xso41h5wqq",n,NA
103269294967767041,Lol you're like 35 calling someone a bully ?,y,reporter
109019950781431808,Bully Stick Knotted Pizzel Bone Dog Treat. This is an exciting combination of Bully Stick and Bone. It's tied at both... http://ow.ly/6i82H,n,NA
108012908914544640,Las secuelas del bulling que le hubiera hecho lo habrían dejado con miedo e inseguridad toda su vida. De la que se salvo ese saco de cachas,n,NA
104697163782684672,QUE BULLYING... PQ NO MT AGENTE VAI ASSISTIR O ULTIMO CAPITULO DA NOVELA POR ULTIMO? PQP..,n,NA
106870132860665856,@1porre ok então nao vai ser bullying *rejeitada*,n,NA
107708193026752512,@SUGARPOPJAPSMOE @LizJocson @FranceHuelgas Ate Liz bully??,n,NA
